,indicators,geocd,values
1310,1757,105,597
1311,1757,85,483
1312,1757,16,91
1313,1757,4,22
1314,1757,0,0
1315,1757,329,1872
1316,1757,179,1018
1317,1757,137,779
1318,1757,20,113
1319,1757,12,68
1320,1757,10,56
1321,1757,87,495
1322,1757,63,358
1323,1757,209,1189
1324,1757,112,637
1325,1757,55,313
1326,1757,22,125
1327,1757,20,113
1328,1757,183,1041
1329,1757,41,233
1330,1757,41,233
1331,1757,0,0
1332,1757,142,808
1333,1757,142,808
1334,1757,0,0
1335,1757,222,1263
1336,1757,92,523
1337,1757,130,739
1338,1757,115,654
1339,1757,15,85
1340,1757,269,1531
1341,1757,79,449
1342,1757,86,489
1343,1757,23,130
1344,1757,66,375
1345,1757,0,0
1346,1757,12,68
1347,1757,3,17
1348,1757,324,1844
1349,1757,14,79
1350,1757,34,193
1351,1757,121,688
1352,1757,155,882
1353,1757,0,0
1354,1757,55,313
1355,1757,27,153
1356,1757,28,159
1357,1757,14,79
1358,1757,14,79
1359,1757,0,0
1360,1381,132,955
1361,1381,41,296
1362,1381,0,0
1363,1381,41,296
1364,1381,91,658
1365,1381,73,528
1366,1381,14,101
1367,1381,4,28
1368,1381,0,0
1369,1381,290,2099
1370,1381,159,1151
1371,1381,118,854
1372,1381,20,144
1373,1381,11,79
1374,1381,10,72
1375,1381,80,579
1376,1381,51,369
1377,1381,163,1180
1378,1381,79,572
1379,1381,45,325
1380,1381,22,159
1381,1381,17,123
1382,1381,157,1136
1383,1381,35,253
1384,1381,35,253
1385,1381,0,0
1386,1381,122,883
1387,1381,122,883
1388,1381,0,0
1389,1381,173,1252
1390,1381,68,492
1391,1381,105,760
1392,1381,98,709
1393,1381,7,50
1394,1381,202,1462
1395,1381,56,405
1396,1381,72,521
1397,1381,18,130
1398,1381,45,325
1399,1381,0,0
1400,1381,8,57
1401,1381,3,21
1402,1381,208,1506
1403,1381,10,72
1404,1381,21,152
1405,1381,73,528
1406,1381,104,753
1407,1381,0,0
1408,1381,43,311
1409,1381,15,108
1410,1381,28,202
1411,1381,13,94
1412,1381,13,94
1413,1381,0,0
1414,538,80,1486
1415,538,152,2825
1416,538,140,2602
1417,538,166,3085
1418,1317,811,6157
1419,1317,506,3842
1420,1317,5,37
1421,1317,41,311
1422,1317,46,349
1423,1317,26,197
1424,1317,25,189
1425,1317,17,129
1426,1317,74,561
1427,1317,194,1473
1428,1317,78,592
1429,1128,157,1391
1430,1128,310,2748
1431,1128,310,2748
1432,1128,351,3111
1433,1317,20,151
1434,1317,0,0
1435,1317,10,75
1436,1317,21,159
1437,1317,3,22
1438,1317,5,37
1439,1317,536,4069
1440,1317,72,546
1441,1317,3,22
1442,1317,139,1055
1443,1317,2,15
